iter	RMSE
4777	6887.032657
4778	6886.266809
4779	6886.226777
4780	6885.27136
4781	6884.933981
4782	6882.901773
4783	6880.268553
4784	6879.706391
4785	6877.837514
4786	6877.59616
4787	6876.177534
4788	6875.823536
4789	6875.042817
4790	6873.053899
4791	6871.850891
4792	6871.142699
4793	6870.55036
4794	6869.628064
4795	6868.280748
4796	6867.532253
4797	6866.758991
4798	6864.768888
4799	6863.534266
4800	6862.668847
4801	6862.237941
4802	6862.193233
4803	6861.005325
4804	6858.87355
4805	6858.414642
4806	6857.832805
4807	6856.83273
4808	6855.813235
4809	6855.10098
4810	6855.068995
4811	6853.642306
4812	6853.537245
4813	6853.092019
4814	6851.485625
4815	6851.03672
4816	6849.717974
4817	6848.706313
4818	6847.94376
4819	6847.538638
4820	6845.970944
4821	6844.353465
4822	6842.619082
4823	6840.861711
4824	6839.766863
4825	6838.024257
4826	6836.850817
4827	6835.934127
4828	6835.439873
4829	6835.028119
4830	6832.102704
4831	6831.610767
4832	6831.003299
4833	6830.710469
4834	6830.230691
4835	6829.98716
4836	6828.547969
4837	6827.84778
4838	6826.764345
4839	6826.065581
4840	6825.990008
4841	6825.945313
4842	6825.270637
4843	6824.176567
4844	6823.486977
4845	6823.423997
4846	6821.245886
4847	6820.92924
4848	6818.950367
4849	6818.43953
4850	6816.87249
4851	6816.69219
4852	6816.362451
4853	6815.97481
4854	6815.920965
4855	6815.785988
4856	6814.441734
4857	6814.164509
4858	6813.654596
4859	6812.041383
4860	6811.689534
4861	6810.774577
4862	6808.649275
4863	6806.651348
4864	6805.782367
4865	6804.625925
4866	6804.547129
4867	6803.945001
4868	6802.250439
4869	6799.464692
4870	6799.349802
4871	6798.457821
4872	6796.658255
4873	6796.124307
4874	6793.63863
4875	6793.094067
4876	6791.086044
4877	6789.606381
4878	6788.758035
4879	6784.701825
4880	6783.496717
4881	6782.596645
4882	6780.953562
4883	6780.881037
4884	6778.922058
4885	6776.726726
4886	6776.694797
4887	6775.57091
4888	6774.886506
4889	6773.191043
4890	6770.728221
4891	6770.001537
4892	6769.39133
4893	6769.110483
4894	6768.807408
4895	6767.877303
4896	6766.624977
4897	6766.586167
4898	6765.999657
4899	6765.243444
4900	6763.80119
4901	6762.072956
4902	6758.577502
4903	6757.448427
4904	6756.276987
4905	6753.441731
4906	6753.089195
4907	6751.375328
4908	6750.487771
4909	6750.3809
4910	6750.111067
4911	6749.256253
4912	6748.12547
4913	6747.818864
4914	6747.365097
4915	6747.310601
4916	6745.272364
4917	6744.741244
4918	6744.284163
4919	6742.263966
4920	6740.501636
4921	6736.342034
4922	6734.839808
4923	6733.865389
4924	6733.188761
4925	6732.745205
4926	6732.111227
4927	6730.922697
4928	6728.444266
4929	6727.222229
4930	6726.24202
4931	6725.578425
4932	6725.487415
4933	6725.413263
4934	6724.958011
4935	6724.177832
4936	6722.42324
4937	6722.365875
4938	6721.359775
4939	6718.970954
4940	6718.820559
4941	6716.753417
4942	6716.089425
4943	6714.115933
4944	6712.630916
4945	6711.450942
4946	6710.290337
4947	6708.182844
4948	6707.291615
4949	6705.200932
4950	6703.128764
4951	6700.711284
4952	6700.355223
4953	6699.3029
4954	6698.555238
4955	6698.462995
4956	6697.349504
4957	6697.318158
4958	6696.785958
4959	6696.346689
4960	6695.379828
4961	6692.893015
4962	6691.699418
4963	6691.108964
4964	6690.62842
4965	6688.693008
4966	6688.210532
4967	6687.657708
4968	6687.110357
4969	6686.326741
4970	6683.9214
4971	6683.56992
4972	6681.889256
4973	6680.018381
4974	6679.088663
4975	6677.616208
4976	6677.336776
4977	6676.184424
4978	6674.857168
4979	6674.132507
4980	6672.857369
4981	6669.658607
4982	6668.180931
4983	6666.438662
4984	6666.063547
4985	6664.545043
4986	6663.531234
4987	6663.484211
4988	6663.186398
4989	6662.108703
4990	6659.977876
4991	6659.499455
4992	6658.277511
4993	6657.519449
4994	6657.039087
4995	6656.532551
4996	6653.336155
4997	6651.7722
4998	6650.355583
4999	6649.602994
5000	6649.304355
5001	6648.183538
5002	6648.009378
5003	6645.370303
5004	6644.966355
5005	6643.464333
5006	6643.052755
5007	6642.049698
5008	6641.133846
5009	6639.261183
5010	6639.03601
5011	6637.715082
5012	6636.826658
5013	6635.020835
5014	6634.264095
5015	6632.947437
5016	6631.703749
5017	6631.581399
5018	6629.274028
5019	6627.932173
5020	6625.9918
5021	6625.66669
5022	6624.323234
5023	6624.113926
5024	6622.985912
5025	6621.133721
5026	6620.088716
5027	6617.372803
5028	6615.034521
5029	6614.854568
5030	6613.091997
5031	6613.041034
5032	6611.815046
5033	6611.442476
5034	6610.958555
5035	6610.215143
5036	6607.75486
5037	6606.500999
5038	6605.853042
5039	6605.261832
5040	6604.085618
5041	6602.662367
5042	6601.60697
5043	6598.961098
5044	6598.855158
5045	6598.50756
5046	6598.157272
5047	6597.887697
5048	6596.765882
5049	6595.829946
5050	6593.493965
5051	6593.201731
5052	6592.063065
5053	6591.954259
5054	6591.293446
5055	6590.913833
5056	6589.085866
5057	6587.311815
5058	6586.919419
5059	6584.814181
5060	6584.315958
5061	6583.398817
5062	6582.16149
5063	6579.895686
5064	6579.601564
5065	6578.056523
5066	6577.773802
5067	6577.725288
5068	6576.551214
5069	6575.789966
5070	6575.7182
5071	6575.443984
5072	6571.40871
5073	6570.868772
5074	6569.098309
5075	6568.600875
5076	6567.826024
5077	6566.571181
5078	6565.780991
5079	6564.823099
5080	6564.364383
5081	6562.972428
5082	6562.371643
5083	6562.054735
5084	6560.772036
5085	6559.865675
5086	6559.558673
5087	6558.308222
5088	6557.855966
5089	6557.119906
5090	6555.915755
5091	6554.591563
5092	6553.425715
5093	6552.957783
5094	6551.733534
5095	6550.846615
5096	6550.798079
5097	6549.692728
5098	6549.524988
5099	6549.184454
5100	6548.545036
5101	6547.914709
5102	6546.881634
5103	6546.157619
5104	6545.894955
5105	6545.078835
5106	6544.552649
5107	6543.236261
5108	6542.145015
5109	6541.977151
5110	6541.943496
5111	6541.122437
5112	6539.709229
5113	6539.344698
5114	6538.151552
5115	6538.117649
5116	6536.30448
5117	6536.209907
5118	6535.300067
5119	6533.213241
5120	6530.972715
5121	6529.81063
5122	6529.711095
5123	6527.62279
5124	6527.43393
5125	6527.119121
5126	6525.35104
5127	6525.054109
5128	6524.433787
5129	6522.797395
5130	6522.507853
5131	6522.452077
5132	6521.55329
5133	6520.422346
5134	6519.127202
5135	6517.991584
5136	6517.40363
5137	6517.093053
5138	6516.735801
5139	6514.173872
5140	6513.973404
5141	6512.776211
5142	6512.684871
5143	6512.044688
5144	6509.651146
5145	6507.965771
5146	6506.281097
5147	6506.203088
5148	6505.594043
5149	6503.846283
5150	6503.817955
5151	6501.779653
5152	6500.284279
5153	6499.82609
5154	6499.730924
5155	6498.4902
5156	6496.636158
5157	6495.632058
5158	6494.211305
5159	6494.04397
5160	6492.780777
5161	6491.702742
5162	6490.293634
5163	6490.120733
5164	6489.318053
5165	6489.033867
5166	6488.359806
5167	6487.416716
5168	6486.465209
5169	6486.425207
5170	6485.552231
5171	6485.324269
5172	6484.70994
5173	6484.506794
5174	6484.15178
5175	6483.569093
5176	6482.935554
5177	6482.635171
5178	6480.25585
5179	6479.593201
5180	6478.758747
5181	6478.63652
5182	6478.080362
5183	6477.217274
5184	6477.146798
5185	6475.370455
5186	6474.76712
5187	6473.747149
5188	6472.38132
5189	6470.872662
5190	6469.483481
5191	6469.009294
5192	6468.975301
5193	6467.158304
5194	6465.455901
5195	6465.347295
5196	6464.958465
5197	6463.947399
5198	6463.047064
5199	6460.241214
5200	6459.587168
5201	6457.510874
5202	6455.646256
5203	6455.45337
5204	6453.414028
5205	6452.103935
5206	6449.494031
5207	6448.53535
5208	6448.011172
5209	6446.567158
5210	6446.100214
5211	6444.510368
5212	6443.712904
5213	6442.232678
5214	6441.185938
5215	6438.827974
5216	6438.67568
5217	6437.769562
5218	6435.313772
5219	6433.438329
5220	6431.814942
5221	6431.544333
5222	6431.426742
5223	6430.429354
5224	6429.758669
5225	6429.158575
5226	6427.960215
5227	6425.447429
5228	6425.135191
5229	6425.061644
5230	6423.620649
5231	6423.211892
5232	6421.80205
5233	6421.426375
5234	6419.595955
5235	6418.591241
5236	6418.305746
5237	6416.09407
5238	6414.565853
5239	6413.957939
5240	6413.435742
5241	6413.02955
5242	6412.521843
5243	6412.497872
5244	6412.402267
5245	6411.651334
5246	6410.624605
5247	6410.275394
5248	6409.770827
5249	6409.36646
5250	6407.437642
5251	6407.047941
5252	6406.109989
5253	6406.064306
5254	6405.136259
5255	6403.254099
5256	6403.194296
5257	6402.221376
5258	6400.905786
5259	6399.123411
5260	6398.492688
5261	6397.647686
5262	6396.607384
5263	6394.270647
5264	6392.953369
5265	6392.499252
5266	6390.54201
5267	6390.028589
5268	6389.358596
5269	6387.277209
5270	6387.058763
5271	6386.517278
5272	6386.261826
5273	6384.330368
5274	6383.399884
5275	6382.772872
5276	6382.530154
5277	6380.854187
5278	6379.900542
5279	6379.457152
5280	6378.605181
5281	6377.306106
5282	6376.981671
5283	6375.300143
5284	6375.22643
5285	6374.866146
5286	6374.516066
5287	6372.999687
5288	6370.676961
5289	6369.814054
5290	6368.936414
5291	6368.845024
5292	6368.759037
5293	6367.89346
5294	6367.816675
5295	6367.790052
5296	6367.496141
5297	6364.826767
5298	6364.031616
5299	6363.479856
5300	6362.43864
5301	6361.880624
5302	6360.88768
5303	6360.146805
5304	6360.128665
5305	6359.662916
5306	6358.699409
5307	6357.89297
5308	6357.243903
5309	6357.191468
5310	6356.538635
5311	6354.49854
5312	6352.998944
5313	6352.168976
5314	6351.778316
5315	6350.199174
5316	6349.761557
5317	6348.686718
5318	6348.415352
5319	6348.055083
5320	6347.18801
5321	6347.140506
5322	6345.71269
5323	6344.850891
5324	6343.309368
5325	6341.394648
5326	6340.299192
5327	6339.095168
5328	6339.068171
5329	6338.013414
5330	6337.819856
5331	6337.059305
5332	6336.038257
5333	6335.138187
5334	6334.328221
5335	6333.226208
5336	6333.177076
5337	6332.420696
5338	6329.510808
5339	6328.209834
5340	6326.886358
5341	6326.557791
5342	6325.781786
5343	6325.487875
5344	6324.238905
5345	6322.834481
5346	6322.174711
5347	6321.133053
5348	6320.716806
5349	6319.800424
5350	6318.646656
5351	6317.488476
5352	6317.424526
5353	6317.139614
5354	6316.497501
5355	6316.361971
5356	6316.065386
5357	6315.586657
5358	6315.038185
5359	6312.659224
5360	6311.293156
5361	6310.516545
5362	6309.882922
5363	6308.950604
5364	6307.984087
5365	6306.675052
5366	6305.937673
5367	6305.553288
5368	6304.869582
5369	6304.491049
5370	6304.180859
5371	6304.070924
5372	6303.133535
5373	6301.538174
5374	6300.524175
5375	6300.045571
5376	6297.428245
5377	6297.379279
5378	6296.90827
5379	6296.692808
5380	6295.702863
5381	6295.467415
5382	6295.247147
5383	6293.997097
5384	6292.586519
5385	6291.995449
5386	6291.749764
5387	6290.89543
5388	6290.265014
5389	6290.232282
5390	6289.594417
5391	6289.350667
5392	6288.37989
5393	6287.391045
5394	6286.253948
5395	6284.984251
5396	6284.197512
5397	6283.899523
5398	6283.182625
5399	6282.540451
5400	6281.783797
5401	6281.240155
5402	6280.687852
5403	6280.27919
5404	6278.477318
5405	6277.70602
5406	6276.939099
5407	6276.225276
5408	6275.728314
5409	6275.594439
5410	6274.799736
5411	6274.409951
5412	6273.347748
5413	6273.136432
5414	6272.876965
5415	6272.810986
5416	6272.760355
5417	6271.364339
5418	6270.312906
5419	6269.203236
5420	6268.004782
5421	6265.703922
5422	6265.382687
5423	6264.832714
5424	6264.161232
5425	6263.018506
5426	6262.21279
5427	6261.739853
5428	6260.853072
5429	6260.250051
5430	6260.043415
5431	6259.875368
5432	6259.737079
5433	6259.229882
5434	6258.473732
5435	6257.88857
5436	6257.819521
5437	6256.789785
5438	6255.039539
5439	6254.724458
5440	6253.768895
5441	6252.537826
5442	6251.388652
5443	6250.873008
5444	6250.53572
5445	6249.86144
5446	6248.990332
5447	6247.252068
5448	6246.087766
5449	6245.4562
5450	6244.40386
5451	6243.702402
5452	6242.909704
5453	6242.355323
5454	6240.378369
5455	6239.69345
5456	6239.128876
5457	6238.003867
5458	6236.40381
5459	6235.296502
5460	6232.525657
5461	6231.331536
5462	6230.713342
5463	6229.388254
5464	6229.022232
5465	6228.543361
5466	6227.134665
5467	6227.076241
5468	6226.880756
5469	6225.853259
5470	6225.067608
5471	6224.062834
5472	6223.92951
5473	6223.035649
5474	6222.404918
5475	6222.117971
5476	6220.879987
5477	6219.552322
5478	6218.903848
5479	6218.104022
5480	6217.283948
5481	6215.099776
5482	6214.300735
5483	6212.127096
5484	6210.37985
5485	6207.975715
5486	6205.999503
5487	6205.647755
5488	6204.889643
5489	6203.589659
5490	6203.562279
5491	6203.294223
5492	6201.979672
5493	6201.172821
5494	6199.369554
5495	6198.866135
5496	6198.09732
5497	6196.888618
5498	6195.511013
5499	6195.374299
5500	6194.39957
5501	6194.115152
5502	6192.753312
5503	6190.513806
5504	6189.880149
5505	6188.480153
5506	6187.951414
5507	6187.536
5508	6187.059907
5509	6186.827604
5510	6185.79002
5511	6185.491113
5512	6184.377311
5513	6183.355939
5514	6182.797647
5515	6181.440812
5516	6181.29831
5517	6181.240709
5518	6180.670677
5519	6179.32271
5520	6179.285543
5521	6177.744874
5522	6175.559316
5523	6174.314802
5524	6173.910942
5525	6173.803369
5526	6173.321897
5527	6173.291814
5528	6173.135527
5529	6170.652026
5530	6170.128566
5531	6167.733897
5532	6166.927334
5533	6166.534355
5534	6165.88497
5535	6165.818727
5536	6165.093985
5537	6164.83535
5538	6164.573289
5539	6163.751554
5540	6163.304299
5541	6163.260029
5542	6162.972281
5543	6161.895818
5544	6160.642136
5545	6159.167155
5546	6158.513397
5547	6157.239954
5548	6156.814984
5549	6156.702764
5550	6155.967304
5551	6155.009287
5552	6154.02087
5553	6152.504393
5554	6151.819473
5555	6151.642044
5556	6150.72048
5557	6150.686106
5558	6149.506747
5559	6148.470775
5560	6147.641925
5561	6147.261621
5562	6146.896425
5563	6146.776793
5564	6146.09877
5565	6144.051894
5566	6143.227498
5567	6143.10752
5568	6141.730218
5569	6141.048245
5570	6138.784025
5571	6136.910077
5572	6135.531835
5573	6134.795274
5574	6133.119034
5575	6131.988426
5576	6131.964592
5577	6130.055844
5578	6128.968195
5579	6127.406495
5580	6126.910767
5581	6125.876874
5582	6124.676013
5583	6123.098443
5584	6121.053953
5585	6120.747092
5586	6120.523653
5587	6119.009539
5588	6118.887295
5589	6117.333662
5590	6116.235863
5591	6116.194073
5592	6114.606693
5593	6113.641763
5594	6111.74983
5595	6109.967719
5596	6108.852327
5597	6107.970202
5598	6107.066903
5599	6106.596696
5600	6105.649746
5601	6104.937704
5602	6104.0356
5603	6102.938001
5604	6102.456464
5605	6101.943829
5606	6101.797292
5607	6100.280263
5608	6098.742104
5609	6098.118354
5610	6097.303249
5611	6096.762681
5612	6096.515618
5613	6095.461891
5614	6095.247442
5615	6095.026285
5616	6093.986828
5617	6093.932826
5618	6093.293779
5619	6092.537599
5620	6091.312944
5621	6090.95398
5622	6090.589952
5623	6090.44243
5624	6089.336
5625	6088.749586
5626	6088.326696
5627	6086.414984
5628	6085.363286
5629	6084.781444
5630	6084.466045
5631	6083.445258
5632	6082.39287
5633	6082.350411
5634	6081.8037
5635	6081.740808
5636	6080.972559
5637	6078.75549
5638	6078.709891
5639	6077.757082
5640	6076.799241
5641	6076.266308
5642	6075.51701
5643	6074.701073
5644	6074.367304
5645	6073.476093
5646	6072.942893
5647	6072.243891
5648	6070.828048
5649	6069.880988
5650	6069.787831
5651	6069.719054
5652	6068.370676
5653	6068.348128
5654	6067.591837
5655	6066.474726
5656	6066.240929
5657	6064.391167
5658	6064.338273
5659	6063.628596
5660	6063.373679
5661	6063.33169
5662	6062.061079
5663	6062.005726
5664	6059.871181
5665	6059.83551
5666	6059.644653
5667	6059.032128
5668	6058.526179
5669	6057.954874
5670	6056.382847
5671	6055.956436
5672	6055.042287
5673	6054.843097
5674	6054.197977
5675	6053.788118
5676	6053.22534
5677	6051.596676
5678	6049.62432
5679	6049.440717
5680	6049.008774
5681	6048.986286
5682	6047.732163
5683	6046.636463
5684	6046.169777
5685	6046.104482
5686	6045.392127
5687	6044.384614
5688	6044.320476
5689	6044.071509
5690	6042.738313
5691	6042.310348
5692	6042.140079
5693	6041.257144
5694	6040.641546
5695	6039.862553
5696	6039.654773
5697	6039.554456
5698	6039.204972
5699	6038.900097
5700	6038.12151
5701	6038.052998
5702	6037.630189
5703	6035.101859
5704	6034.911016
5705	6033.158201
5706	6033.074498
5707	6032.432982
5708	6032.373164
5709	6032.249617
5710	6030.594697
5711	6030.261081
5712	6029.588415
5713	6029.058837
5714	6027.909674
5715	6027.28273
5716	6026.099734
5717	6025.633486
5718	6025.3041
5719	6024.140913
5720	6022.975846
5721	6021.559836
5722	6021.415006
5723	6020.809169
5724	6020.10074
5725	6018.562233
5726	6018.331703
5727	6017.665575
5728	6016.600167
5729	6016.184951
5730	6015.844775
5731	6015.777591
5732	6015.553448
5733	6014.905409
5734	6013.998651
5735	6012.222277
5736	6011.977349
5737	6011.682119
5738	6010.992774
5739	6010.012126
5740	6009.77083
5741	6008.492236
5742	6007.198282
5743	6005.81006
5744	6004.805091
5745	6002.90943
5746	6002.603927
5747	6002.28443
5748	6001.636075
5749	6001.274593
5750	6000.935294
5751	6000.680501
5752	6000.540081
5753	5999.556994
5754	5998.727899
5755	5998.606571
5756	5997.185524
5757	5996.588799
5758	5995.558062
5759	5995.43957
5760	5993.800994
5761	5993.3741
5762	5992.471822
5763	5991.599326
5764	5989.898576
5765	5989.82833
5766	5989.679134
5767	5989.041915
5768	5988.513028
5769	5986.959256
5770	5986.655323
5771	5986.360721
5772	5985.780634
5773	5985.157606
5774	5982.905419
5775	5982.028569
5776	5981.672911
5777	5980.839998
5778	5980.09194
5779	5979.594358
5780	5978.622136
5781	5978.506088
5782	5976.734939
5783	5976.362396
5784	5975.123128
5785	5974.184252
5786	5972.644514
5787	5972.612826
5788	5971.065044
5789	5968.891165
5790	5968.637724
5791	5967.288197
5792	5964.043666
5793	5962.589779
5794	5961.267183
5795	5960.695739
5796	5960.646867
5797	5959.884436
5798	5959.74767
5799	5957.899107
5800	5957.859089
5801	5957.322217
5802	5956.431847
5803	5955.275124
5804	5953.455913
5805	5953.410972
5806	5951.813807
5807	5950.870963
5808	5950.44489
5809	5949.934896
5810	5949.898091
5811	5949.103284
5812	5948.018709
5813	5947.408817
5814	5947.21661
5815	5946.824845
5816	5945.833325
5817	5945.718705
5818	5944.013373
5819	5943.887963
5820	5943.28604
5821	5942.876261
5822	5942.616584
5823	5942.259183
5824	5941.692981
5825	5940.283418
5826	5940.26387
5827	5939.399645
5828	5938.569466
5829	5937.674962
5830	5936.706925
5831	5935.968414
5832	5935.779407
5833	5935.00626
5834	5934.458789
5835	5934.399262
5836	5933.039576
5837	5931.424945
5838	5930.897661
5839	5930.823219
5840	5930.789138
5841	5929.657646
5842	5929.355428
5843	5929.140325
5844	5928.852206
5845	5927.203601
5846	5926.32451
5847	5924.185043
5848	5923.22764
5849	5922.822896
5850	5922.484479
5851	5921.675692
5852	5921.544189
5853	5919.822725
5854	5919.234277
5855	5917.832377
5856	5916.604421
5857	5915.857993
5858	5913.419408
5859	5913.266963
5860	5912.119941
5861	5911.495399
5862	5910.952323
5863	5909.676481
5864	5908.601352
5865	5906.684176
5866	5905.665992
5867	5905.185864
5868	5904.017548
5869	5903.28492
5870	5902.051127
5871	5900.972445
5872	5900.268093
5873	5899.295442
5874	5897.632763
5875	5896.99219
5876	5895.41159
5877	5894.813201
5878	5894.250499
5879	5894.017455
5880	5893.326165
5881	5893.234267
5882	5891.350951
5883	5891.268873
5884	5890.512377
5885	5890.375391
5886	5890.251495
5887	5890.126228
5888	5888.939128
5889	5888.866769
5890	5888.465652
5891	5888.005512
5892	5887.297337
5893	5886.15869
5894	5885.495068
5895	5885.155965
5896	5884.914008
5897	5884.252084
5898	5884.020436
5899	5883.51388
5900	5881.707625
5901	5881.277731
5902	5880.943037
5903	5879.350476
5904	5878.009288
5905	5877.099542
5906	5875.598515
5907	5875.573028
5908	5875.24311
5909	5875.184259
5910	5874.904771
5911	5874.253068
5912	5873.860027
5913	5872.331015
5914	5870.498123
5915	5869.822963
5916	5868.809729
5917	5867.521636
5918	5867.073341
5919	5866.449721
5920	5865.631312
5921	5864.119824
5922	5863.614234
5923	5862.661978
5924	5862.315617
5925	5861.959692
5926	5861.719795
5927	5861.14001
5928	5859.174014
5929	5858.576382
5930	5857.167724
5931	5856.392935
5932	5855.822544
5933	5855.534356
5934	5854.287376
5935	5853.388485
5936	5852.095637
5937	5851.979239
5938	5851.103618
5939	5850.926988
5940	5850.742
5941	5850.259479
5942	5849.690405
5943	5849.568827
5944	5849.457602
5945	5848.496705
5946	5848.220938
5947	5847.22793
5948	5846.286217
5949	5846.095017
5950	5844.604397
5951	5844.561926
5952	5844.06149
5953	5843.47834
5954	5843.150367
5955	5842.129029
5956	5841.932624
5957	5840.359749
5958	5839.601821
5959	5838.491765
5960	5838.03948
5961	5837.936321
5962	5836.713788
5963	5836.690546
5964	5836.078897
5965	5835.091216
5966	5834.11732
5967	5833.399579
5968	5833.081452
5969	5832.955649
5970	5832.581769
5971	5832.428591
5972	5830.935661
5973	5829.925132
5974	5829.357715
5975	5827.286957
5976	5826.239944
5977	5825.441132
5978	5825.339672
5979	5824.096301
5980	5823.167963
5981	5822.789848
5982	5820.922024
5983	5820.542301
5984	5820.462939
5985	5819.595925
5986	5819.039715
5987	5818.487874
5988	5817.568497
5989	5816.559144
5990	5815.345996
5991	5815.169972
5992	5814.167631
5993	5813.254634
5994	5812.009077
5995	5810.451585
5996	5809.920015
5997	5809.112066
5998	5809.029893
5999	5808.630657
6000	5807.805817
6001	5807.062007
6002	5804.907579
6003	5804.493479
6004	5804.186138
6005	5804.058293
6006	5803.563879
6007	5803.052241
6008	5801.861452
6009	5800.935396
6010	5800.833723
6011	5800.610398
6012	5800.48099
6013	5799.780189
6014	5799.642501
6015	5797.916954
6016	5796.272712
6017	5795.833261
6018	5794.979158
6019	5794.593166
6020	5793.936118
6021	5792.72736
6022	5792.092034
6023	5791.964516
6024	5791.907834
6025	5788.968841
6026	5788.835128
6027	5788.76983
6028	5788.434564
6029	5787.764785
6030	5786.927629
6031	5786.237457
6032	5785.387975
6033	5783.883248
6034	5783.859418
6035	5782.913835
6036	5781.688119
6037	5781.185644
6038	5780.911897
6039	5780.065205
6040	5779.57543
6041	5778.710356
6042	5777.60718
6043	5775.443968
6044	5774.668968
6045	5774.39923
6046	5773.96341
6047	5773.747427
6048	5772.965731
6049	5771.839142
6050	5770.711199
6051	5770.530637
6052	5770.32522
6053	5769.983101
6054	5769.465226
6055	5767.32042
6056	5765.224682
6057	5763.97389
6058	5762.725145
6059	5761.354062
6060	5759.23228
6061	5758.402298
6062	5758.132795
6063	5757.260545
6064	5756.715881
6065	5756.227032
6066	5754.111677
6067	5753.997374
6068	5753.92389
6069	5753.745344
6070	5753.218163
6071	5752.482604
6072	5752.060015
6073	5751.924045
6074	5750.496018
6075	5750.425689
6076	5750.378359
6077	5749.3477
6078	5748.849909
6079	5748.562494
6080	5747.631711
6081	5747.086023
6082	5746.414389
6083	5745.63823
6084	5744.139239
6085	5744.003853
6086	5743.287312
6087	5742.993801
6088	5742.08627
6089	5741.709072
6090	5741.345182
6091	5739.627296
6092	5739.103702
6093	5738.40954
6094	5737.486989
6095	5735.763908
6096	5735.051512
6097	5734.771028
6098	5734.374141
6099	5734.279543
6100	5732.907715
6101	5732.626186
6102	5731.365666
6103	5731.25776
6104	5730.963903
6105	5730.835405
6106	5730.753901
6107	5730.729412
6108	5730.063403
6109	5729.288558
6110	5729.142018
6111	5728.184431
6112	5727.270644
6113	5725.889702
6114	5725.12187
6115	5724.422104
6116	5722.477061
6117	5722.155459
6118	5720.748894
6119	5719.062379
6120	5718.906938
6121	5718.887293
6122	5717.208024
6123	5716.57629
6124	5715.755639
6125	5714.594005
6126	5714.408558
6127	5714.052773
6128	5711.702262
6129	5711.50392
6130	5711.044314
6131	5709.640265
6132	5708.111369
6133	5707.690045
6134	5706.807742
6135	5706.254744
6136	5705.949815
6137	5704.999637
6138	5704.30373
6139	5704.279014
6140	5702.891429
6141	5701.977422
6142	5701.836964
6143	5701.034695
6144	5700.768139
6145	5700.373566
6146	5700.35359
6147	5699.76969
6148	5699.466709
6149	5698.735964
6150	5698.511779
6151	5698.128152
6152	5697.842042
6153	5697.22965
6154	5696.913136
6155	5696.707256
6156	5696.210738
6157	5694.789789
6158	5693.987755
6159	5693.606928
6160	5692.628636
6161	5691.538016
6162	5691.363808
6163	5690.835983
6164	5690.171964
6165	5688.812253
6166	5688.387143
6167	5687.215683
6168	5685.943962
6169	5685.874265
6170	5684.920217
6171	5684.882245
6172	5683.659665
6173	5683.497408
6174	5682.504938
6175	5681.565616
6176	5680.745458
6177	5679.390548
6178	5679.06731
6179	5678.840657
6180	5677.897766
6181	5676.901816
6182	5675.932425
6183	5675.724196
6184	5674.509819
6185	5673.779707
6186	5672.932241
6187	5672.243737
6188	5672.185967
6189	5671.861452
6190	5670.759976
6191	5670.577702
6192	5669.607406
6193	5668.701865
6194	5668.002826
6195	5667.358623
6196	5665.204053
6197	5663.928276
6198	5663.875507
6199	5662.301563
6200	5661.423703
6201	5661.016369
6202	5659.433419
6203	5659.387716
6204	5659.257819
6205	5659.210523
6206	5658.469179
6207	5657.985473
6208	5656.987395
6209	5656.30874
6210	5655.594501
6211	5654.815035
6212	5653.590532
6213	5651.412086
6214	5651.247594
6215	5650.652024
6216	5650.058298
6217	5648.645485
6218	5647.577762
6219	5646.864312
6220	5645.383142
6221	5645.211749
6222	5644.866232
6223	5643.81604
6224	5643.480008
6225	5642.841147
6226	5642.019521
6227	5641.361433
6228	5640.831919
6229	5640.098295
6230	5638.727677
6231	5638.04619
6232	5637.962163
6233	5636.350944
6234	5635.497315
6235	5634.60395
6236	5634.104796
6237	5632.668901
6238	5632.584965
6239	5631.906381
6240	5631.050265
6241	5630.90681
6242	5630.24267
6243	5630.156165
6244	5628.795724
6245	5627.381419
6246	5625.930919
6247	5625.802225
6248	5624.159444
6249	5623.448326
6250	5623.079024
6251	5621.63912
6252	5620.245081
6253	5619.616336
6254	5617.402611
6255	5616.853341
6256	5615.940524
6257	5614.306342
6258	5613.633928
6259	5613.146076
6260	5610.900475
6261	5609.787416
6262	5608.398161
6263	5607.05997
6264	5606.853373
6265	5606.014412
6266	5606.002605
6267	5605.348189
6268	5604.87181
6269	5604.154601
6270	5603.985146
6271	5603.796678
6272	5603.422721
6273	5602.409395
6274	5602.094281
6275	5599.903688
6276	5598.564656
6277	5597.396928
6278	5595.538603
6279	5593.899272
6280	5593.239426
6281	5591.412303
6282	5590.556947
6283	5590.017525
6284	5589.376735
6285	5588.850464
6286	5587.989817
6287	5587.264652
6288	5585.592018
6289	5584.333427
6290	5583.089578
6291	5581.708817
6292	5581.031417
6293	5580.774202
6294	5580.450563
6295	5579.832449
6296	5578.58379
6297	5577.372819
6298	5577.334374
6299	5577.235027
6300	5576.431072
6301	5576.352491
6302	5576.139313
6303	5575.476204
6304	5574.55172
6305	5573.947113
6306	5572.752533
6307	5571.696122
6308	5571.052729
6309	5570.259691
6310	5570.164138
6311	5569.862215
6312	5569.125449
6313	5567.460241
6314	5566.291956
6315	5565.693535
6316	5564.634604
6317	5562.715143
6318	5562.647617
6319	5560.908565
6320	5560.233948
6321	5558.836702
6322	5558.339736
6323	5558.312847
6324	5557.897908
6325	5557.812298
6326	5557.424286
6327	5556.081413
6328	5556.032156
6329	5555.405977
6330	5554.540046
6331	5554.148895
